0.0005153311002317751, 0.9946707656220846
0.3047294955974731, 0.9957476299211898
0.3199406480732836, 0.9356244835582723
0.3381904770366684, 0.8648926245457533
0.3564580760379922, 0.7870811824183245
0.3747256750393162, 0.7092697402908955
0.39599641045233624, 0.6350087517436851
0.4202791672960221, 0.5607584252192378
0.44454415410176884, 0.4935876818097007
0.4627584429892757, 0.4370149890270014
0.4748509538067863, 0.4193586793307804
0.6103830331677756, 0.4233782619125892
0.6258607362126717, 0.2570613688260226
0.7433295720086359, 0.2574771877137958
0.7557064034331713, 0.12654754817901548
0.9906440750251, 0.1273791859545621
