-0.004511581648096619, 1.0037678193061097
0.29659685486544546, 0.9963647894835463
0.3076379780042377, 0.9319861049050837
0.3186502731452788, 0.874041829424737
0.3269455294982487, 0.8225406114418319
0.33250933306427216, 0.7806996555054266
0.3434783862086859, 0.7324069936722539
0.35171598656615316, 0.693774593885581
0.36268503971056704, 0.6454819320524092
0.37634230364530047, 0.5971806218199109
0.384608732000519, 0.5521138129351217
0.39557778514493286, 0.5038211511019499
0.40650359629271954, 0.46518010291595147
0.4201320322297016, 0.4233132017815704
0.4337604681666835, 0.381446300647188
0.4500771148939851, 0.33957075111348134
0.46367672283321576, 0.3041382590772157
0.7352292546521182, 0.29361315709817326
0.7468469377459392, 0.10054629055738884
0.9887859088746995, 0.09976793461810063
