0.0022371364653245296, 0.9972752043596731
0.19910514541387037, 0.9972752043596731
0.2326621923937361, 0.9128065395095368
0.2684563758389261, 0.8228882833787465
0.3064876957494408, 0.7302452316076294
0.34899328859060397, 0.6457765667574932
0.40044742729306493, 0.5531335149863761
0.4809843400447428, 0.4250681198910081
0.7270693512304253, 0.4223433242506812
0.7293064876957495, 0.26430517711171664
0.9351230425055929, 0.26702997275204376
0.9373601789709173, 0.13079019073569476
0.9955257270693513, 0.13079019073569476
